,PUMA,NP,ACCESS,BATH,BDSP,BLD,BROADBND,COMPOTHX,DIALUP,ELEFP,ELEP,FS,FULFP,GASFP,HFL,HISPEED,LAPTOP,OTHSVCEX,REFR,RMSP,RNTM,RNTP,SATELLITE,SMARTPHONE,TABLET,TEL,TEN,VEH,WATFP,YBL,GRPIP,HHL,HHLANP,HHT,HINCP,HUPAC,KIT,LNGI,MULTG,MV,NOC,NPP,NR,PARTNER,PSF,R18,R65,RESMODE,SRNT,SSMC,WGTP_CLT,AMI,AFF_OCC,COST_BURDALL,Cluster
1267,3102,4,1.0,1,3,2,2.0,2.0,2.0,3.0,70.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,650.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3,52.0,1.0,9500.0,3.0,30800.0,2.0,1,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,0.0,59.9,2.0,4.0,1.0,Cluster 1
1268,3103,1,2.0,1,1,7,1.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,18,101.0,1.0,9500.0,6.0,1000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,29.0,1.0,4.0,1.0,Cluster 2
1269,3104,1,1.0,1,2,8,2.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,6,1.0,1100.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,6,29.0,1.0,9500.0,4.0,46000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,150.48,5.0,4.0,0.0,Cluster 2
1270,3101,4,1.0,1,3,5,1.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,940.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,5,40.0,1.0,9500.0,3.0,35900.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,174.0,2.0,4.0,1.0,Cluster 3
1271,3108,1,1.0,1,2,2,1.0,2.0,2.0,3.0,80.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1,5,2.0,1068.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,3,36.0,1.0,9500.0,4.0,24000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,20.0,2.0,1.0,0.0,Cluster 1
1272,3104,2,1.0,1,2,6,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,8,2.0,980.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,11.0,1.0,9500.0,1.0,129000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2.0,62.37,7.0,4.0,0.0,Cluster 0
1273,3102,5,1.0,1,3,2,1.0,2.0,2.0,3.0,320.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,8,2.0,750.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3,78.0,1.0,9500.0,3.0,18100.0,3.0,1,1.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,1,0.0,64.81,1.0,4.0,1.0,Cluster 3
1274,3102,1,3.0,1,2,3,1.0,2.0,2.0,3.0,200.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,4,2.0,500.0,2.0,2.0,2.0,1.0,3.0,0.0,3.0,3,101.0,1.0,9500.0,4.0,9000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,124.71,1.0,2.0,1.0,Cluster 1
1275,3101,1,1.0,1,0,9,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,12,28.0,1.0,9500.0,6.0,50000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,32.0,5.0,5.0,0.0,Cluster 0
1276,3102,1,1.0,1,3,2,2.0,2.0,2.0,3.0,40.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,1300.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,8,15.0,1.0,9500.0,6.0,132000.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,53.03,7.0,5.0,0.0,Cluster 0
1277,3108,2,1.0,1,3,7,1.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,11,21.0,1.0,9500.0,3.0,85400.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,78.05,7.0,4.0,0.0,Cluster 0
1278,3105,2,1.0,1,2,7,2.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,7,34.0,1.0,9500.0,7.0,43500.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,187.56,4.0,4.0,1.0,Cluster 1
1279,3103,1,1.0,1,2,7,1.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,8,16.0,1.0,9500.0,4.0,100200.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,149.0,7.0,5.0,0.0,Cluster 0
1280,3101,2,1.0,1,2,7,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,780.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7,53.0,1.0,9500.0,3.0,20000.0,2.0,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,207.0,2.0,3.0,1.0,Cluster 3
1281,3106,2,3.0,1,2,2,1.0,2.0,2.0,3.0,90.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,830.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7,24.0,1.0,9500.0,3.0,49000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,94.24,5.0,3.0,0.0,Cluster 1
1282,3104,2,1.0,1,2,5,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,16.0,1.0,9500.0,7.0,102000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,106.92,7.0,5.0,0.0,Cluster 0
1283,3102,1,3.0,1,2,6,1.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,630.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,4,36.0,1.0,9500.0,4.0,0.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,189.53,1.0,2.0,1.0,Cluster 1
1284,3104,1,1.0,1,0,5,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,1,2.0,810.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,6,22.0,1.0,9500.0,6.0,47000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,62.37,5.0,4.0,0.0,Cluster 0
1285,3106,1,1.0,1,1,6,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,17,25.0,1.0,9500.0,6.0,66000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,24.18,7.0,5.0,0.0,Cluster 0
1286,3104,6,1.0,1,3,3,1.0,2.0,2.0,3.0,170.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,9,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,22.0,1.0,9500.0,1.0,100000.0,3.0,1,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,86.13,6.0,5.0,0.0,Cluster 3
1287,3104,1,1.0,1,4,2,1.0,2.0,2.0,3.0,90.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,1068.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,4,36.0,1.0,9500.0,4.0,81500.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,111.87,7.0,1.0,0.0,Cluster 0
1288,3105,1,2.0,1,3,9,1.0,2.0,2.0,1.0,114.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,80.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3,9.0,1.0,9500.0,6.0,10800.0,4.0,1,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,89.36,1.0,1.0,0.0,Cluster 2
1289,3102,2,3.0,1,3,3,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,8,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,8,101.0,1.0,9500.0,3.0,3200.0,1.0,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,82.49,1.0,4.0,1.0,Cluster 3
1290,3102,2,1.0,1,2,8,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,970.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,14.0,5.0,4500.0,5.0,100500.0,4.0,1,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,75.61,7.0,4.0,0.0,Cluster 0
1291,3105,1,1.0,1,1,9,1.0,2.0,2.0,3.0,40.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1400.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,19,29.0,1.0,9500.0,4.0,60000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,53.03,6.0,6.0,0.0,Cluster 0
1292,3106,1,1.0,1,1,9,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,14,26.0,1.0,9500.0,6.0,58600.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,37.2,6.0,5.0,0.0,Cluster 0
1293,3103,1,1.0,1,3,7,2.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,22.0,4.0,1730.0,4.0,76000.0,4.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,274.0,7.0,4.0,0.0,Cluster 0
1294,3104,3,1.0,1,2,9,1.0,2.0,2.0,3.0,120.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,4,2.0,2800.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,19,8.0,1.0,9500.0,1.0,452000.0,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,82.17,7.0,7.0,0.0,Cluster 0
1295,3102,2,1.0,1,4,2,1.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1,8,2.0,430.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1,5.0,1.0,9500.0,5.0,108200.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,168.9,7.0,1.0,0.0,Cluster 2
1296,3104,2,1.0,1,3,5,1.0,2.0,2.0,3.0,220.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,9,2.0,1300.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3,19.0,1.0,9500.0,5.0,98000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,125.73,7.0,4.0,0.0,Cluster 0
1297,3106,3,1.0,1,2,1,2.0,2.0,2.0,3.0,280.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1,4,2.0,550.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,5,15.0,2.0,1200.0,5.0,66800.0,4.0,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,62.0,6.0,3.0,0.0,Cluster 0
1298,3103,3,1.0,1,2,7,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,9,20.0,4.0,1750.0,1.0,75000.0,1.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,235.0,6.0,4.0,0.0,Cluster 3
1299,3103,1,3.0,1,1,6,1.0,2.0,2.0,3.0,180.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,600.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5,55.0,1.0,9500.0,6.0,17000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,314.0,2.0,3.0,1.0,Cluster 1
1300,3101,1,1.0,1,1,9,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,9,19.0,1.0,9500.0,6.0,76000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,40.0,7.0,5.0,0.0,Cluster 0
1301,3108,2,1.0,1,3,1,1.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,7,2.0,600.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,5,13.0,1.0,9500.0,1.0,70000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,40.64,6.0,2.0,0.0,Cluster 0
1302,3101,1,1.0,1,1,9,1.0,2.0,2.0,3.0,90.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,2,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,14,21.0,1.0,9500.0,4.0,80000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,57.0,7.0,6.0,0.0,Cluster 0
1303,3106,4,1.0,1,4,2,1.0,2.0,2.0,3.0,50.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,8,19.0,1.0,9500.0,3.0,114000.0,3.0,1,1.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,3,1,0.0,18.91,7.0,5.0,0.0,Cluster 0
1304,3101,1,3.0,1,1,4,1.0,2.0,2.0,3.0,150.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1,4,2.0,590.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,6,36.0,1.0,9500.0,4.0,0.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,87.0,1.0,3.0,1.0,Cluster 1
1305,3104,3,1.0,1,3,3,1.0,2.0,1.0,3.0,180.0,2.0,3.0,3.0,9.0,1.0,1.0,2.0,1,8,2.0,1200.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,6,37.0,1.0,9500.0,3.0,45000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0,0.0,50.49,4.0,4.0,1.0,Cluster 1
1306,3108,4,1.0,1,3,2,1.0,2.0,2.0,3.0,70.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,11.0,1.0,9500.0,1.0,200400.0,2.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,65.15,7.0,5.0,0.0,Cluster 3
1307,3103,4,1.0,1,2,4,2.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1,4,2.0,750.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,19.0,1.0,9500.0,1.0,60000.0,3.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,203.0,5.0,3.0,0.0,Cluster 3
1308,3105,1,1.0,1,1,3,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,650.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,9,15.0,1.0,9500.0,4.0,60000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,266.12,6.0,3.0,0.0,Cluster 1
1309,3108,3,1.0,1,4,2,1.0,2.0,2.0,3.0,400.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7,2.0,1800.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,11,24.0,1.0,9500.0,3.0,117000.0,2.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,105.14,7.0,6.0,0.0,Cluster 3
1310,3101,1,1.0,1,1,5,1.0,2.0,2.0,3.0,30.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,800.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,6,11.0,1.0,9500.0,4.0,89000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,121.0,7.0,3.0,0.0,Cluster 0
1311,3103,1,1.0,1,2,6,1.0,2.0,2.0,3.0,80.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,650.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,101.0,1.0,9500.0,4.0,8000.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,56.0,1.0,2.0,1.0,Cluster 1
1312,3106,2,1.0,1,1,6,1.0,2.0,2.0,3.0,110.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1,3,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,18.0,1.0,9500.0,1.0,88720.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,19.53,7.0,5.0,0.0,Cluster 0
1313,3102,1,1.0,1,2,7,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,4,2.0,780.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,6,33.0,2.0,1200.0,4.0,34000.0,4.0,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,61.87,4.0,3.0,1.0,Cluster 1
1314,3101,1,3.0,1,1,9,1.0,2.0,2.0,3.0,30.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,2,2.0,190.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,10,8.0,1.0,9500.0,6.0,31900.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,42.0,4.0,1.0,0.0,Cluster 1
1315,3101,1,1.0,1,1,9,1.0,2.0,2.0,3.0,30.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,3,2.0,700.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,7,101.0,5.0,6370.0,6.0,4300.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,59.0,1.0,3.0,1.0,Cluster 1
1316,3108,3,1.0,1,3,5,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,850.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,5,8.0,1.0,9500.0,7.0,165000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3,1,0.0,34.19,7.0,3.0,0.0,Cluster 0
1317,3101,2,1.0,1,3,3,1.0,2.0,2.0,3.0,80.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,5,2.0,900.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,3,101.0,1.0,9500.0,3.0,850.0,2.0,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,50.0,1.0,3.0,1.0,Cluster 1
1318,3107,2,1.0,1,2,7,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,940.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,10,45.0,4.0,1970.0,1.0,30000.0,4.0,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,58.31,3.0,4.0,1.0,Cluster 3
1319,3102,3,3.0,1,3,2,1.0,2.0,2.0,3.0,170.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,600.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,5,25.0,1.0,9500.0,3.0,40000.0,2.0,1,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2,1,0.0,308.35,3.0,2.0,0.0,Cluster 3
1320,3108,1,1.0,1,2,6,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,1000.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,12,92.0,1.0,9500.0,6.0,13700.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,38.7,1.0,4.0,1.0,Cluster 1
1321,3102,6,1.0,1,4,7,2.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,980.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,6,13.0,2.0,1200.0,3.0,109500.0,2.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0.0,221.93,7.0,3.0,0.0,Cluster 3
1322,3101,1,1.0,1,0,9,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,880.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,8,21.0,1.0,9500.0,6.0,53000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,290.0,6.0,4.0,0.0,Cluster 0
1323,3106,3,1.0,1,3,2,1.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,1300.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7,24.0,1.0,9500.0,1.0,88000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,24.8,7.0,5.0,0.0,Cluster 3
1324,3105,3,1.0,1,2,3,2.0,2.0,2.0,3.0,210.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,6,27.0,1.0,9500.0,1.0,66500.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,205.24,5.0,5.0,0.0,Cluster 0
1325,3108,2,2.0,1,2,2,1.0,2.0,2.0,3.0,140.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,450.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1,23.0,2.0,1200.0,1.0,30800.0,4.0,1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,0.0,41.28,3.0,2.0,0.0,Cluster 1
1326,3105,2,1.0,1,3,8,1.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1,5,2.0,1200.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,6,101.0,1.0,9500.0,3.0,9000.0,1.0,1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,223.9,1.0,4.0,1.0,Cluster 1
1327,3106,1,1.0,1,1,7,2.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1000.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,20,37.0,1.0,9500.0,6.0,36000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,108.5,4.0,5.0,1.0,Cluster 0
1328,3108,2,1.0,1,2,9,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,11.0,2.0,1200.0,7.0,160000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,96.11,7.0,5.0,0.0,Cluster 0
1329,3101,1,3.0,1,2,2,1.0,2.0,2.0,3.0,80.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1,3,2.0,350.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,5,16.0,1.0,9500.0,4.0,40000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,38.0,4.0,1.0,0.0,Cluster 1
1330,3103,2,1.0,1,1,7,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,3,2.0,700.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,8,16.0,2.0,1200.0,5.0,57000.0,4.0,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,175.0,5.0,3.0,0.0,Cluster 1
1331,3105,1,1.0,1,2,4,1.0,1.0,2.0,3.0,60.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,850.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,2,47.0,1.0,9500.0,4.0,25000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,82.49,2.0,3.0,1.0,Cluster 1
1332,3105,2,1.0,1,3,2,1.0,2.0,2.0,3.0,120.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1,8.0,1.0,9500.0,5.0,293000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1,0.0,135.52,7.0,5.0,0.0,Cluster 0
